district_en,upazila_en,district_bn,upazila_bn,voters,u35,first_time,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65p,muslim,hindu,indigenous,christian,buddhist,unknown,registered,valid_votes_cast,turnout,bnp_share,jamaat_share,ncp_share,iab_share,km_share,independent_share,bnp_coalition_share,jamaat_coalition_share,leading_coalition,u35_pct,first_time_pct,minority_pct,hindu_pct,roll_ratio,ok
Kushtia,Mirpur,কুষ্টিয়া,মিরপুর,291514,89451,94133,33005,56446,73873,57214,39206,31770,244762,16711,90,108,0,29843,288531,216444,75.01585618183141,43.367337509933286,55.08907615826727,0.0,0.9277226441943413,0.0,0.0,43.367337509933286,55.08907615826727,Jamaat-led Coalition,30.684975678698105,32.29107349904293,6.461931203687072,6.386263666971121,1.010338577137292,1
Khagrachhari,Khagrachhari Sadar,খাগড়াছড়ি,খাগড়াছড়ি সদর,91388,28418,30023,5890,22528,23197,17627,11754,10392,25175,7650,53491,8,753,4311,96803,54992,56.80815677200087,35.999781786441666,15.393148094268255,0.0,0.5073465231306372,0.0,46.559499563572885,35.999781786441666,15.393148094268255,Independent,31.095986343940123,32.85223442902788,71.08880645865153,8.78532792815554,0.9440616509818912,1
Khagrachhari,Guimara,খাগড়াছড়ি,ঙ্গইমারা,34652,12081,12633,2976,9105,8251,6164,4120,4035,9411,1470,22520,0,81,1170,37544,23221,61.85009588749201,44.49851427587098,12.889195125102278,0.0,0.9215796046681882,0.0,39.77003574350803,44.49851427587098,12.889195125102278,BNP-led Coalition,34.86378852591481,36.45677017199584,71.89236007406964,4.390418732453258,0.9229703814191348,1
Khagrachhari,Dighinala,খাগড়াছড়ি,দিঘিনালা,88081,28498,30186,7141,21357,21522,16112,10686,11261,26034,3100,55788,6,839,2314,94167,54455,57.82811388278272,35.03075934257644,9.927463042879442,0.0,1.1403911486548526,0.0,53.02176108713617,35.03075934257644,9.927463042879442,Independent,32.354310237168065,34.27072807983561,69.64566791423275,3.6144437837396666,0.9353701402826892,1
Khagrachhari,Panchhari,খাগড়াছড়ি,পানছড়ি,55096,17669,18815,3813,13856,13989,9786,6516,7135,15285,1621,36754,1,122,1313,57642,32293,56.02338572568613,36.38559440126343,12.482581364382376,0.0,0.560492986096058,0.0,49.60208094633512,36.38559440126343,12.482581364382376,Independent,32.069478728038334,34.149484536082475,71.58023910901214,3.013963520071398,0.9558308178064606,1
Khagrachhari,Mahalchhari,খাগড়াছড়ি,মহালছড়ি,35918,11077,11755,2437,8640,9082,6695,4407,4656,9199,2460,23052,0,309,898,37887,21956,57.95127616332779,39.04171980324285,10.794315904536344,0.0,0.5829841501184186,0.0,48.46055747859355,39.04171980324285,10.794315904536344,Independent,30.839690405924607,32.727323347625145,73.73215305539692,7.024557395773844,0.948029667168158,1
Khagrachhari,Matiranga,খাগড়াছড়ি,মাটিরাংগা,88760,30914,32565,6661,24253,22240,15298,10162,10132,60439,1919,21046,8,59,5289,93900,59854,63.74227902023429,60.21485614996491,25.928091689778466,0.0,1.1477929628763324,0.0,11.82042971229993,60.21485614996491,25.928091689778466,BNP-led Coalition,34.82875168995043,36.68882379450203,27.592816666866337,2.299002048615687,0.9452609158679446,1
Khagrachhari,Manikchhari,খাগড়াছড়ি,মানিকছড়ি,54177,19063,20347,4134,14929,13832,9092,6110,6075,34133,3759,12373,3,265,3644,59043,37706,63.86193113493555,57.42056967060945,25.910995597517637,0.0,1.6787779133294436,0.0,14.209940062589508,57.42056967060945,25.910995597517637,BNP-led Coalition,35.18651826420806,37.55652767779685,32.45403993430036,7.438703421526527,0.9175854885422488,1
Khagrachhari,Ramgarh,খাগড়াছড়ি,রামগড়,45832,15297,16251,3239,12058,11561,7657,5610,5701,27887,3622,10546,8,168,3601,47735,29742,62.30648371216089,61.05843588191782,25.00504337300787,0.0,0.8237509246183847,0.0,12.265483155134154,61.05843588191782,25.00504337300787,BNP-led Coalition,33.376243672543204,35.45775877116425,33.965570315644904,8.576638014728516,0.960134073530952,1
Khagrachhari,Lakkhichhari,খাগড়াছড়ি,লক্ষীছড়ি,21185,7163,7570,1760,5403,5542,3841,2463,2176,3552,582,16592,0,26,433,22321,13940,62.45239908606245,27.03730272596844,3.715925394548063,0.0,0.3443328550932568,0.0,67.79770444763271,27.03730272596844,3.715925394548063,Independent,33.81165919282511,35.73282983242861,82.88357748650732,2.804548959136469,0.9491062228394784,1
Khulna,Koyra,খুলনা,কয়রা,184605,61726,65293,20679,41047,44289,32288,23736,22566,138193,34317,1278,55,0,10762,182745,124029,67.86998276286629,38.62000016125261,59.77876141870046,0.0,0.6280789170274694,0.0,0.0,38.62000016125261,59.77876141870046,Jamaat-led Coalition,33.436797486525286,35.36903117467024,20.50700919795448,19.74022537577009,1.010178117048346,1
Khulna,Dumuria,খুলনা,ডুমুরিয়া,282863,88752,93659,30969,57783,64643,52103,39447,37917,161030,108562,278,52,0,12941,280034,210628,75.21515244577444,53.97952788803008,44.8701027403764,0.0,0.0,0.0,0.0,53.97952788803008,44.8701027403764,BNP-led Coalition,31.376319985293232,33.11108204325062,40.342024733071035,40.219767192003616,1.0101023447152846,1
Khulna,Terokhada,খুলনা,তেরখাদা,110298,40039,41997,14828,25211,26929,18007,12913,12407,78872,21689,593,37,0,9107,108385,67490,62.268764127877475,50.650466735812714,0.0,0.0,3.507186249814787,45.45414135427471,0.3882056600977923,50.650466735812714,45.45414135427471,BNP-led Coalition,36.30074888030608,38.07593972692161,22.0563093555751,21.43372434307399,1.0176500438252525,1
Khulna,Dacope,খুলনা,দাকোপ,137533,42577,44776,13228,29349,31695,25106,19383,18770,59161,73756,857,28,0,3731,134327,87506,65.1440142339217,67.07654332274359,25.685095879139716,0.0,2.158709117089114,0.0,0.6902383836536923,67.07654332274359,25.685095879139716,BNP-led Coalition,30.957661070434003,32.556550064348194,55.78466689586105,55.12324180505523,1.0238671302120943,1
Khulna,Dighalia,খুলনা,দিঘলিয়া,111441,40031,42303,13682,26349,27255,18393,13889,11873,80901,18739,255,39,2,11505,134058,87565,65.31874263378538,47.84217438474276,11.89173756637926,0.0,5.2520984411579965,34.374464683378065,0.3882829897790213,47.84217438474276,46.26620224975732,BNP-led Coalition,35.92124980931614,37.959996769591086,19.047190201729105,18.751000640409863,0.831289441883364,1
Khulna,Paikgachha,খুলনা,পাইকগাছা,238534,74321,78764,23343,50978,57639,43423,33610,29538,155582,72029,418,52,2,10451,232838,153016,65.71779520525,48.607335180634706,48.09366340774821,0.0,1.3704449207925968,0.0,0.0,48.607335180634706,48.09366340774821,BNP-led Coalition,31.157403137498218,33.02003068744917,31.787112586207652,31.58017037657344,1.0244633607916234,1
Khulna,Phultala,খুলনা,ফুলতলা,84984,27901,29306,9666,18235,20206,15668,11363,9846,64093,12890,37,23,1,7940,118452,84303,71.17060074967075,40.24649182116888,59.07856185426379,0.0,0.0,0.0,0.0,40.24649182116888,59.07856185426379,Jamaat-led Coalition,32.83088581380024,34.484138190718255,16.809874876693836,16.73069934063652,0.7174551717151251,1
Khulna,Batiaghata,খুলনা,বটিয়াঘাটা,169423,55587,58646,19438,36149,38654,29976,23517,21684,98043,60291,52,36,5,10996,168027,115496,68.73657209853178,52.18102791438665,40.77803560296461,0.0,3.1975133337951096,0.0,0.7861744129666828,52.18102791438665,40.77803560296461,BNP-led Coalition,32.809594919225844,34.61513489903968,38.11471529474143,38.056013179571664,1.008308188564933,1
Khulna,Rupsa,খুলনা,রূপসা,165271,56429,59331,18895,37534,41420,29473,20516,17427,115880,31841,410,51,0,17089,163824,110554,67.48339681609532,50.35367331801653,0.0,0.0,6.454764187636811,42.88763862004088,0.3039238743057691,50.35367331801653,42.88763862004088,BNP-led Coalition,34.14331612926648,35.89922006885661,21.798868958442995,21.48776504568706,1.0088326496728195,1
Gaibandha,Gaibandha Sadar,গাইবান্ধা,গাইবান্ধা সদর,410995,138091,145927,48248,89843,105499,73577,50432,43396,337449,41013,288,77,16,32152,408000,239881,58.79436274509804,38.427386912677534,50.47210908742252,0.0,0.980069284353492,0.0,0.0,38.427386912677534,50.47210908742252,Jamaat-led Coalition,33.599192204284726,35.50578474190684,10.926425986490448,10.825856621344462,1.0073406862745098,1
Gaibandha,Gobindaganj,গাইবান্ধা,গোবিন্দগঞ্জ,467929,149251,158217,52861,96390,118492,85572,59626,54988,371439,57597,2964,87,0,35842,464871,285505,61.41596270793403,49.63555804626889,48.40545699725049,0.0,0.4752981558991961,0.0,0.5393951069158158,49.63555804626889,48.40545699725049,BNP-led Coalition,31.89607825118768,33.812180907787294,14.036062181921697,13.329954384186518,1.0065781689974207,1
Gaibandha,Palashbari,গাইবান্ধা,পলাশবাড়ী,234322,80250,84365,28966,51284,57626,41795,28542,26109,186799,30885,312,29,0,16297,232234,144506,62.22430824082606,38.90011487412287,59.070903630299085,0.0,0.5093214122596985,0.0,0.5245456936044178,38.90011487412287,59.070903630299085,Jamaat-led Coalition,34.24774455663574,36.00387500960217,14.322210755647289,14.165806673546612,1.0089909315604089,1
Gaibandha,Fulchhari,গাইবান্ধা,ফুলছড়ি,132650,46754,49596,15005,31749,33930,23049,14965,13952,114696,7971,43,20,0,9920,132289,74737,56.49524903809085,37.51020244323428,37.80456801851827,0.0,1.8986579605817735,0.0,19.18594538180553,37.51020244323428,37.80456801851827,Jamaat-led Coalition,35.246136449302675,37.38861666038447,6.546076753849914,6.494744561231973,1.00272887390486,1
Gaibandha,Saghata,গাইবান্ধা,সাঘাটা,246009,81857,86288,28813,53044,62521,43003,30428,28200,203761,22861,278,49,1,19059,249462,138515,55.5254908563228,32.275926794931955,43.07042558567664,0.0,0.5566184167779663,0.0,23.092805833303252,32.275926794931955,43.07042558567664,Jamaat-led Coalition,33.27398591108455,35.075139527415665,10.217669090107954,10.073143864287289,0.9861582124732424,1
Gaibandha,Sadullapur,গাইবান্ধা,সাদুল্লাপুর,271807,89111,94103,31131,57980,67864,50228,34063,30541,215326,38956,336,40,0,17149,269709,164846,61.119947795587095,50.0388241146282,45.612875047013574,0.0,1.2617837254164492,0.0,1.4176868107203089,50.0388241146282,45.612875047013574,BNP-led Coalition,32.78465970339248,34.62125699485296,15.445028233945134,15.297379230183228,1.00777875413872,1
Gaibandha,Sundarganj,গাইবান্ধা,সুন্দরগঞ্জ,419042,143187,150893,49897,93290,103795,75478,50547,46035,354103,40855,134,57,14,23879,415903,240833,57.906050208822734,15.716699953909972,57.69350545813904,0.0,0.8487208978835957,0.0,11.41787047456121,15.716699953909972,57.69350545813904,Jamaat-led Coalition,34.170083189751864,36.00903966666826,10.390648922090378,10.33877159551881,1.0075474329350835,1
Gazipur,Kapasia,গাজীপুর,কাপাসিয়া,330868,110675,115910,38919,71756,81683,60295,41246,36967,257727,22595,74,195,1,50276,325552,195949,60.189769990662015,45.60064098311295,50.661651756324346,0.0,1.1732644718778866,0.0,0.7481538563605836,45.60064098311295,50.661651756324346,Jamaat-led Coalition,33.44989542657495,35.03209739231355,8.148842447396932,8.05261732337344,1.016329188578169,1
Gazipur,Kaliganj,গাজীপুর,কালিগঞ্জ,259211,86542,91360,29958,56584,66647,46340,32047,27634,178647,34920,214,16493,0,28937,256287,164318,64.11484000358972,59.022139996835406,34.71256952981414,0.0,1.9407490354069548,0.0,0.0,59.022139996835406,34.71256952981414,BNP-led Coalition,33.38670041009062,35.2454178256324,22.41981291852315,15.164543109513016,1.0114090843468455,1
Gazipur,Kaliakair,গাজীপুর,কালিয়াকৈর,375500,115672,122976,41726,73946,114437,68917,42597,33876,285839,44671,1571,158,9,43252,372524,221577,59.479926125565065,60.27250120725527,35.39852963078298,0.0,1.0989407745388735,0.0,2.318381420454289,60.27250120725527,35.39852963078298,BNP-led Coalition,30.804793608521972,32.74993342210386,13.968180395367316,13.445077171269654,1.007988747033748,1
Gazipur,Sreepur,গাজীপুর,শ্রীপুর,419227,139108,146613,47735,91373,109250,75382,51341,44141,337746,20202,424,245,5,60605,416413,234759,56.376482002242966,55.36528950966736,0.0,0.0,2.16264339173365,35.17607418671915,5.774858471879672,55.36528950966736,35.17607418671915,BNP-led Coalition,33.18202310442791,34.972222686038826,5.8211710380289,5.633229417046361,1.006757714096342,1
Gopalganj,Kashiani,গোপালগঞ্জ,কাশিয়ানী,201759,70859,74006,25543,45316,49199,34130,24330,23237,146817,40201,546,44,1,14150,199666,81849,40.99295824026124,39.19901281628364,14.79309460103361,0.0,2.5864702073330155,4.849173477989957,30.861708756368433,39.19901281628364,19.64226807902357,BNP-led Coalition,35.12061419812747,36.680395917902054,21.74309334840013,21.428076478207338,1.0104825057846605,1
Gopalganj,Kotalipara,গোপালগঞ্জ,কোটালিপাড়া,214200,77563,80979,28060,49503,50356,36297,25638,24346,88865,113158,1345,62,1,10769,212391,96076,45.23543841311543,44.72605021025022,0.0,0.0,3.734543486406595,19.1858528664807,29.338232232815688,44.72605021025022,19.1858528664807,BNP-led Coalition,36.21055088702147,37.80532212885154,56.31688385742586,55.624757288712146,1.008517310055511,1
Gopalganj,Gopalganj Sadar,গোপালগঞ্জ,গোপালগঞ্জ সদর,305106,106794,111609,36904,69890,75777,52008,36443,34082,196677,84620,751,89,1,22968,305706,115933,37.923037166427875,26.99835249670068,0.0,0.0,2.090000258770152,20.77320521335599,48.472824821232955,26.99835249670068,20.77320521335599,Independent,35.00226150911487,36.58040156535761,30.29049614018672,29.992415059297223,0.99803732998371,1
Gopalganj,Tungipara,গোপালগঞ্জ,টুংগীপাড়া,94520,34837,36551,11780,23057,23628,15104,10661,10289,59527,27384,906,42,0,6661,93903,34830,37.09146672630268,49.368360608670685,0.0,0.0,3.060579959804766,18.185472293999425,27.91846109675567,49.368360608670685,18.185472293999425,BNP-led Coalition,36.85674989420229,38.67012272534913,32.247123231541444,31.168121649461067,1.006570610097654,1
Gopalganj,Muksudpur,গোপালগঞ্জ,মুকসুদপুর,273521,97616,102128,33849,63767,68344,46036,32454,29067,182960,71051,1246,85,5,18174,270987,138233,51.01093410385,32.62607336887719,15.60047166740214,0.0,2.9493680958960597,0.0,13.447584874812817,32.62607336887719,15.60047166740214,Others,35.688667414933406,37.33826653163742,28.348482653017268,27.82527305979706,1.0093510020775904,1
Chattogram,Anwara,চট্টগ্রাম,আনোয়ারা,260173,92751,98334,34349,58402,66304,44397,29202,27515,186412,41240,35,30,1460,30996,257788,133039,51.60791037596785,57.379415058742175,16.0787438269981,0.0,0.0,0.0,0.0,57.379415058742175,16.0787438269981,BNP-led Coalition,35.649740749424424,37.79562060628889,18.660249501477026,17.994824960619958,1.009251788291154,1
